technique,case_id,state,runtime_avg,runtime_cnf
IASR,KX,{'edge41'},0.33884207407633465, 0.029154515684571558
IAS,KX,{'edge41'},0.21526249249776205, 0.043263388406807234
OCC,KX,{'edge41'},0.8565729459126791, 0.012408645613479848
IASR,KY,{'edge6'},0.015999794006347656, 7.561528014466798e-06
IAS,KY,{'edge6'},0.013667821884155273, 0.011662557665339657
OCC,KY,{'edge6'},0.01036230723063151, 0.0013744928988750037
IASR,KZ,{'edge6'},0.20184087753295898, 0.042460830394452885
IAS,KZ,{'edge6'},0.12540102005004883, 0.02597330382344572
OCC,KZ,{'edge6'},0.29446959495544434, 0.022103345139794967
IASR,L,{'edge40'},0.1538721720377604, 0.019160269462866933
IAS,L,{'edge40'},0.09785326321919759, 0.013753797088903168
OCC,L,{'edge40'},0.19340785344441733, 0.03259212488532144
IASR,LA,{'edge10'},0.02032637596130371, 0.008003792057345898
IAS,LA,{'edge10'},0.012334823608398438, 0.005559823707179449
OCC,LA,{'edge10'},0.02115933100382487, 0.001716239527680022
IASR,LAA,{'edge6'},0.019666592280069988, 0.010040016609291618
IAS,LAA,{'edge6'},0.010666847229003906, 0.0028692530834579727
OCC,LAA,{'edge6'},0.014507611592610678, 0.010066659194301544
IASR,LB,{'edge6'},0.029923518498738606, 0.016867625946387094
IAS,LB,{'edge6'},0.0218203862508138, 0.003180329637614997
OCC,LB,{'edge6'},0.03105028470357259, 0.010500637012161767
IASR,LBA,{'edge10'},0.20447452863057455, 0.055220637292375224
IAS,LBA,{'edge10'},0.08507760365804036, 0.025719224619913616
OCC,LBA,{'edge10'},0.1756016413370768, 0.03274753169053233
IASR,LC,{'edge6'},0.03769151369730631, 0.020578043651626986
IAS,LC,{'edge6'},0.02269323666890462, 0.003010648737972358
OCC,LC,{'edge6'},0.03972268104553223, 0.0185704356350523
IASR,LCA,{'edge2'},0.020361900329589844, 0.012743224112707492
IAS,LCA,{'edge2'},0.010332743326822916, 0.003808738108820452
OCC,LCA,{'edge2'},0.006336768468221028, 0.0014336254934862096
IASR,LD,{'edge40'},0.10046919186909993, 0.033472506384062836
IAS,LD,{'edge40'},0.05523149172465006, 0.007770006728340988
OCC,LD,{'edge40'},0.07042431831359863, 0.007417595487558158
IASR,LDA,{'edge41'},0.03233210245768229, 0.012272104968924436
IAS,LDA,{'edge41'},0.021509488423665363, 0.015095465918148419
OCC,LDA,{'edge41'},0.029847065607706707, 0.00861524786039228
IASR,LE,{'edge41'},0.03716341654459635, 0.007058164083457499
IAS,LE,{'edge41'},0.02415156364440918, 0.004206147486415282
OCC,LE,{'edge41'},0.03313382466634115, 0.011776466890294268
IASR,LEA,{'edge6'},0.12162550290425618, 0.01629451155033457
IAS,LEA,{'edge6'},0.0735326608022054, 0.08942774336936085
OCC,LEA,{'edge6'},0.08024001121520996, 0.0073232427970008505
IASR,LF,{'edge10'},0.01930856704711914, 0.0014134034120239277
IAS,LF,{'edge10'},0.01267846425374349, 0.007122412352138503
OCC,LF,{'edge10'},0.016328096389770508, 0.006018898293142966
IASR,LFA,{'edge6'},0.036066691080729164, 0.005101157678288929
IAS,LFA,{'edge6'},0.02702641487121582, 0.007592321704418598
OCC,LFA,{'edge6'},0.03603061040242513, 0.01799859387607271
IASR,LG,{'edge10'},0.9075687726338705, 0.07237048324971884
IAS,LG,{'edge10'},0.4828752676645915, 0.04010416635595866
OCC,LG,{'edge10'},2.546025514602661, 0.14972422137905061
IASR,LGA,{'edge41'},0.028502146402994793, 0.011356346539712401
IAS,LGA,{'edge41'},0.02269911766052246, 0.0052976705001625555
OCC,LGA,{'edge41'},0.03930195172627767, 0.008232968899510688
IASR,LH,{'edge10'},0.06333684921264648, 0.012500803976897177
IAS,LH,{'edge10'},0.03766274452209473, 0.009417824074524647
OCC,LH,{'edge10'},0.05705761909484863, 0.030218060573414217
IASR,LHA,{'edge6'},0.03896903991699219, 0.011667924898640698
IAS,LHA,{'edge6'},0.020374774932861328, 0.003909522365563862
OCC,LHA,{'edge6'},0.0251468022664388, 0.004962866803140137
IASR,LI,{'edge40'},0.08398818969726562, 0.015076554480539298
IAS,LI,{'edge40'},0.04851547876993815, 0.00475276295654902
OCC,LI,{'edge40'},0.055833896001180015, 0.009087762393537747
IASR,LIA,{'edge10'},0.7297317981719971, 0.021830893348525473
IAS,LIA,{'edge10'},0.3446383476257324, 0.04390759734129992
OCC,LIA,{'edge10'},1.1419249375661213, 0.07179801195749237
IASR,LJ,{'edge40'},0.1136644681294759, 0.016390359279515005
IAS,LJ,{'edge40'},0.06836446126302083, 0.027369548713737438
OCC,LJ,{'edge40'},0.10431289672851562, 0.021992404375407885
IASR,LJA,{'edge10'},0.021964073181152344, 0.006420897988402532
IAS,LJA,{'edge10'},0.01635893185933431, 0.010073189136031072
OCC,LJA,{'edge10'},0.017002264658610027, 0.008783601752302701
IASR,LK,{'edge40'},0.09030556678771973, 0.038581452875221633
IAS,LK,{'edge40'},0.0478665828704834, 0.01916057257530367
OCC,LK,{'edge40'},0.06062626838684082, 0.02490015639450644
IASR,LKA,{'edge40'},0.09198268254597981, 0.010020767432325507
IAS,LKA,{'edge40'},0.04897014300028483, 0.017729751635446007
OCC,LKA,{'edge40'},0.08512139320373535, 0.016988880919472968
IASR,LL,{'edge6'},0.016052802403767902, 0.0026959890564258967
IAS,LL,{'edge6'},0.015697161356608074, 0.012307780816735354
OCC,LL,{'edge6'},0.015404462814331055, 0.01523975548537303
IASR,LLA,{'edge6'},0.018999417622884113, 0.009009062175543566
IAS,LLA,{'edge6'},0.010888020197550455, 0.0025156622301152377
OCC,LLA,{'edge6'},0.0110014279683431, 0.0025049928640440144
IASR,LM,{'edge6'},0.6810043652852377, 0.038369074600728116
IAS,LM,{'edge6'},0.39702463150024414, 0.017689968126564846
OCC,LM,{'edge6'},1.5187299251556396, 0.07119183961054772
IASR,LMA,{'edge6'},0.026707251866658527, 0.007812956153640275
IAS,LMA,{'edge6'},0.015301386515299479, 0.0038170988946960157
OCC,LMA,{'edge6'},0.013151407241821289, 0.005009986276543814
IASR,LN,{'edge6'},0.15123915672302246, 0.007288570467575533
IAS,LN,{'edge6'},0.09522970517476399, 0.04119513217000055
OCC,LN,{'edge6'},0.15529362360636392, 0.06107561644361108
IASR,LNA,{'edge4'},0.006638367970784505, 0.001556896910526819
IAS,LNA,{'edge4'},0.005666891733805339, 0.007184078149069554
OCC,LNA,{'edge4'},0.0003333886464436849, 0.001434455569670623
IASR,LO,{'edge10'},0.02766736348470052, 0.017962907898593075
IAS,LO,{'edge10'},0.011665423711140951, 0.007169884851082373
OCC,LO,{'edge10'},0.018221934636433918, 0.013266250739837969
IASR,LP,{'edge7'},0.06984861691792806, 0.018948863661841075
IAS,LP,{'edge7'},0.04780713717142741, 0.002026579371585888
OCC,LP,{'edge7'},0.0762956937154134, 0.021461839357074974
IASR,LQ,{'edge6'},0.33345715204874676, 0.05702671627869481
IAS,LQ,{'edge41'},0.17575836181640625, 0.04386573447658021
OCC,LQ,{'edge6'},0.33534828821818036, 0.036800462971704674
IASR,LR,{'edge10'},0.02666934331258138, 0.014598734660948307
IAS,LR,{'edge10'},0.01666394869486491, 0.013602562420083763
OCC,LR,{'edge10'},0.02074893315633138, 0.008070454187840059
IASR,LS,{'edge2'},0.053664843241373696, 0.011652065218649215
IAS,LS,{'edge2'},0.03797101974487305, 0.01479285843208848
OCC,LS,{'edge2'},0.06033468246459961, 0.014122402187677869
IASR,LT,{'edge41'},0.22210168838500977, 0.03265644994422105
IAS,LT,{'edge41'},0.09567499160766602, 0.03972135450826099
OCC,LT,{'edge41'},0.16445517539978027, 0.05297784978435615
IASR,LU,{'edge41'},0.06305122375488281, 0.013093737834052812
IAS,LU,{'edge41'},0.03350392977396647, 0.007909901663871455
OCC,LU,{'edge41'},0.07383314768473308, 0.030952068335990787
IASR,LV,{'edge10'},0.02482159932454427, 0.00603631595761045
IAS,LV,{'edge10'},0.012128909428914389, 0.002007500558092177
OCC,LV,{'edge10'},0.016333500544230144, 0.00601203301675012
IASR,LW,{'edge10'},0.07269795735677083, 0.0391538696318777
IAS,LW,{'edge10'},0.03493396441141764, 0.002394775270623196
OCC,LW,{'edge10'},0.029009183247884113, 0.015102703961827186
IASR,LX,{'edge40'},0.10063552856445312, 0.0408668832903548
IAS,LX,{'edge40'},0.04346323013305664, 0.007505109803080032
OCC,LX,{'edge40'},0.0761103630065918, 0.02155514496128936
IASR,LY,{'edge4'},0.008700291315714518, 0.009546620326294027
IAS,LY,{'edge4'},0.005667448043823242, 0.007147134990610623
OCC,LY,{'edge4'},0.0003299713134765625, 0.001419751972651353
IASR,LZ,{'edge0'},0.021644751230875652, 0.0013855295857518179
IAS,LZ,{'edge0'},0.015998999277750652, 0.006756902780783547
OCC,LZ,{'edge0'},0.026000420252482098, 0.027981376272550353
IASR,M,{'edge4'},0.006999095280965169, 0.0024804052307101274
IAS,M,{'edge4'},0.004333337148030599, 0.0014385619470606039
OCC,M,{'edge4'},0.0006666978200276693, 0.0028685691952245185
IASR,MA,{'edge40'},0.0930015246073405, 0.026845513923022608
IAS,MA,{'edge40'},0.059241533279418945, 0.0185829040206088
OCC,MA,{'edge40'},0.08419195810953777, 0.020685851443429108
IASR,MAA,{'edge6'},0.018214861551920574, 0.006765345459104482
IAS,MAA,{'edge6'},0.01665918032328288, 0.012248327162238294
OCC,MAA,{'edge6'},0.010325431823730469, 0.001516999801912629
IASR,MB,{'edge4'},0.006974538167317708, 0.00237957038704855
IAS,MB,{'edge4'},0.006001869837443034, 0.0049409683558849235
OCC,MB,{'edge4'},0.0003294944763183594, 0.0014177003079509898
IASR,MBA,{'edge41'},0.052686214447021484, 0.013688689058409781
IAS,MBA,{'edge41'},0.03235769271850586, 0.006361906590430623
OCC,MBA,{'edge41'},0.03793795903523763, 0.0063393516141830985
IASR,MC,{'edge41'},0.07302371660868327, 0.013977345974448696
IAS,MC,{'edge41'},0.0335697333017985, 0.005519224147153634
OCC,MC,{'edge41'},0.0663605531056722, 0.022631645034445882
IASR,MCA,{'edge10'},0.02506907780965169, 0.01537838981841069
IAS,MCA,{'edge10'},0.015089829762776693, 0.010848256151524073
OCC,MCA,{'edge10'},0.01662604014078776, 0.007112918273323985
IASR,MD,{'edge10'},0.12366906801859538, 0.010847108217812608
IAS,MD,{'edge10'},0.0475768248240153, 0.0072398327321870045
OCC,MD,{'edge10'},0.04467137654622396, 0.013892767016775545
IASR,MDA,{'edge30'},0.07839902242024739, 0.02298396091154662
IAS,MDA,{'edge30'},0.0629887580871582, 0.016394087828550907
OCC,MDA,{'edge30'},0.10064697265625, 0.015323999943738934
IASR,ME,{'edge2'},0.05346210797627767, 0.011621852005358991
IAS,ME,{'edge2'},0.023662249247233074, 0.0037902208059096727
OCC,ME,{'edge2'},0.030545870463053387, 0.015915537233742953
IASR,MEA,{'edge6'},0.4117184480031331, 0.024205167236224696
IAS,MEA,{'edge6'},0.13077664375305176, 0.01722225643778199
OCC,MEA,{'edge6'},0.40024900436401367, 0.0714035407858656
IASR,MF,{'edge4'},0.007033030192057292, 0.0025526260235522575
IAS,MF,{'edge4'},0.00432896614074707, 0.0014059085066688304
OCC,MF,{'edge4'},0.0, 0.0
IASR,MFA,{'edge7'},0.07492931683858235, 0.009719719389883122
IAS,MFA,{'edge7'},0.031480868657430015, 0.005610052949046681
OCC,MFA,{'edge7'},0.0591894785563151, 0.030456945001534903
IASR,MG,{'edge10'},0.024533589680989582, 0.011913920245380238
IAS,MG,{'edge10'},0.01299444834391276, 0.004713689131531577
OCC,MG,{'edge10'},0.01500082015991211, 0.004241401122212301
IASR,MGA,{'edge7'},0.027973333994547527, 0.0024000908478820234
IAS,MGA,{'edge10'},0.015302181243896484, 0.009951928243931547
OCC,MGA,{'edge7'},0.00899489720662435, 0.004965381186340856
IASR,MH,{'edge6'},0.020363489786783855, 0.018808816961972733
IAS,MH,{'edge6'},0.013640085856119791, 0.013545082664700116
OCC,MH,{'edge6'},0.012859106063842773, 0.005183466509466564
IASR,MHA,{'edge41'},0.038660526275634766, 0.010471359689016616
IAS,MHA,{'edge41'},0.018381675084431965, 0.010479994303453657
OCC,MHA,{'edge41'},0.03175052007039388, 0.0037243823745767317
IASR,MI,{'edge2'},0.019313812255859375, 0.014683599295544877
IAS,MI,{'edge2'},0.010346094767252604, 0.001484151036546358
OCC,MI,{'edge2'},0.0070302486419677734, 0.004442936912115786
IASR,MIA,{'edge10'},0.055874903996785484, 0.02243706731034545
IAS,MIA,{'edge10'},0.03953997294108073, 0.015530243355579001
OCC,MIA,{'edge10'},0.05222940444946289, 0.003310134224443709
IASR,MJ,{'edge10'},0.09677751859029134, 0.01412308166611975
IAS,MJ,{'edge10'},0.03985897699991862, 0.007311503916744208
OCC,MJ,{'edge10'},0.030071496963500977, 0.008946662699149248
IASR,MJA,{'edge10'},0.022641102472941082, 0.013544006367499674
IAS,MJA,{'edge10'},0.019197940826416016, 0.020347972496104018
OCC,MJA,{'edge10'},0.02300715446472168, 0.031063317713313696
IASR,MK,{'edge41'},0.09873596827189128, 0.0260410312475032
IAS,MK,{'edge41'},0.05426788330078125, 0.0086034265825575
OCC,MK,{'edge41'},0.09288668632507324, 0.016711723360832074
IASR,MKA,{'edge6'},0.20862237612406412, 0.03369599476660515
IAS,MKA,{'edge41'},0.12955967585245767, 0.02914293769761673
OCC,MKA,{'edge6'},0.20677709579467773, 0.037596822884660604
IASR,ML,{'edge10'},0.1065538724263509, 0.008688984345738969
IAS,ML,{'edge10'},0.05744560559590658, 0.018525204307390408
OCC,ML,{'edge10'},0.07766922314961751, 0.020962576996126227
IASR,MLA,{'edge10'},0.020218610763549805, 0.005816200055377385
IAS,MLA,{'edge10'},0.017669677734375, 0.020049553646675565
OCC,MLA,{'edge10'},0.014833291371663412, 0.0019382426847222207
IASR,MM,{'edge6'},0.02005799611409505, 0.009942064992177948
IAS,MM,{'edge6'},0.012012004852294922, 0.006444828703347834
OCC,MM,{'edge6'},0.011998971303304037, 0.004293966196881377
IASR,MMA,{'edge41'},0.017972628275553387, 0.0001334598732248651
IAS,MMA,{'edge41'},0.027213096618652344, 0.012467911071977604
OCC,MMA,{'edge41'},0.018323739369710285, 0.0016188856958543217
IASR,MN,{'edge41'},0.33579786618550617, 0.04824620156566369
IAS,MN,{'edge41'},0.2095311482747396, 0.013167971822969988
OCC,MN,{'edge41'},0.5750903288523356, 0.018366751991223774
IASR,MO,{'edge41'},0.03912043571472168, 0.0063720334536643206
IAS,MO,{'edge41'},0.03225604693094889, 0.020442045538588808
OCC,MO,{'edge41'},0.04283825556437174, 0.009611673912016677
IASR,MP,{'edge6'},0.19824465115865073, 0.021535236364993524
IAS,MP,{'edge6'},0.0855882962544759, 0.01411572925484431
OCC,MP,{'edge6'},0.18878897031148276, 0.04577218251426024
IASR,MQ,{'edge10'},0.02766585350036621, 0.016958189448912975
IAS,MQ,{'edge10'},0.015198945999145508, 0.0033679186861781912
OCC,MQ,{'edge10'},0.01800092061360677, 0.0066011564961562874
IASR,MR,{'edge10'},0.08425196011861165, 0.009572385197706642
IAS,MR,{'edge10'},0.0531768004099528, 0.017920620462286787
OCC,MR,{'edge10'},0.07981268564860027, 0.017741738855740173
IASR,MS,{'edge7'},0.016704479853312176, 0.006374089863383454
IAS,MS,{'edge7'},0.010967493057250977, 0.004163853677874043
OCC,MS,{'edge7'},0.012000719706217447, 0.010833147266347218
IASR,MT,{'edge10'},0.025334835052490234, 0.0051235925953237345
IAS,MT,{'edge10'},0.02084485689798991, 0.010855871517621907
OCC,MT,{'edge10'},0.025960604349772137, 0.02870864001221805
IASR,MU,{'edge40'},0.08161354064941406, 0.019891143116498044
IAS,MU,{'edge40'},0.04465524355570475, 0.00881932161404001
OCC,MU,{'edge40'},0.06740689277648926, 0.01621862886362169
IASR,MV,{'edge6'},0.1404536565144857, 0.01077288580579107
IAS,MV,{'edge6'},0.05039056142171224, 0.012193545580484914
OCC,MV,{'edge6'},0.08715907732645671, 0.015421408771765507
IASR,MW,{'edge6'},0.42107216517130536, 0.037825441629987785
IAS,MW,{'edge6'},0.20048022270202637, 0.019236898027588198
OCC,MW,{'edge6'},0.7166027228037516, 0.020695898661477703
IASR,MX,{'edge41'},0.036563873291015625, 0.014946736426093317
IAS,MX,{'edge41'},0.01885819435119629, 0.015082981062234498
OCC,MX,{'edge41'},0.028420448303222656, 0.004110958391042094
IASR,MY,{'edge41'},0.025664647420247395, 0.0012199078134672882
IAS,MY,{'edge41'},0.01737062136332194, 0.012404922098212753
OCC,MY,{'edge41'},0.022728443145751953, 0.02195796412410047
IASR,MZ,{'edge41'},0.03317777315775553, 0.004731876209945432
IAS,MZ,{'edge41'},0.014139254887898764, 0.0005973775463143458
OCC,MZ,{'edge41'},0.032434542973836265, 0.01616831039369242
IASR,N,{'edge2'},0.06792561213175456, 0.014908308022196615
IAS,N,{'edge2'},0.058225154876708984, 0.018088336898638084
OCC,N,{'edge2'},0.0863200028737386, 0.02668345234526764
IASR,NAA,{'edge4'},0.006697416305541992, 0.0015041617592816785
IAS,NAA,{'edge4'},0.0057133833567301435, 0.005311400067677245
OCC,NAA,{'edge4'},0.00032289822896321613, 0.001389318946262632
IASR,NB,{'edge10'},0.1063078244527181, 0.013489589887195307
IAS,NB,{'edge10'},0.0647585391998291, 0.030754922876049074
OCC,NB,{'edge10'},0.08368500073750813, 0.0059892185874903855
IASR,NBA,{'edge10'},0.020718971888224285, 0.005395460152669029
IAS,NBA,{'edge10'},0.012779792149861654, 0.006974677560246002
OCC,NBA,{'edge10'},0.01511542002360026, 0.0005941876047326933
IASR,NC,{'edge10'},0.022161086400349934, 0.0074852708024049355
IAS,NC,{'edge10'},0.013425350189208984, 0.006616253881717783
OCC,NC,{'edge10'},0.014666557312011719, 0.0028702791602285274
IASR,NCA,{'edge41'},0.08633359273274739, 0.01633291017935455
IAS,NCA,{'edge41'},0.056974331537882485, 0.005288733751067919
OCC,NCA,{'edge41'},0.09977531433105469, 0.044702945681778544
IASR,ND,{'edge41'},0.029862721761067707, 0.01881324512927708
IAS,ND,{'edge41'},0.014942566553751627, 0.006096147231303805
OCC,ND,{'edge41'},0.025335391362508137, 0.013667782126679906
IASR,NDA,{'edge41'},0.09960468610127766, 0.04058656169127819
IAS,NDA,{'edge41'},0.04358180363972982, 0.016353986526303894
OCC,NDA,{'edge41'},0.057997941970825195, 0.02903459737598286
IASR,NE,{'edge6'},0.017665624618530273, 0.007372065300055633
IAS,NE,{'edge6'},0.010333379109700521, 0.002868911139341246
OCC,NE,{'edge6'},0.01055614153544108, 0.001264704758219898
IASR,NEA,{'edge6'},2.1365366776784263, 0.06923299946898843
IAS,NEA,{'edge6'},1.3467701276143391, 0.020653653083581566
OCC,NEA,{'edge6'},13.106991370519003, 1.1981567596991591
IASR,NF,{'edge6'},0.9449362754821777, 0.10008537883216632
IAS,NF,{'edge6'},0.38754526774088544, 0.02525599347767403
OCC,NF,{'edge6'},1.2159037590026855, 0.12290607989153919
IASR,NFA,{'edge6'},0.02062829335530599, 0.01487163408609942
IAS,NFA,{'edge6'},0.011698404947916666, 0.0073025589411050045
OCC,NFA,{'edge6'},0.0106658935546875, 0.0014520693454427654
IASR,NG,{'edge6'},0.022304455439249676, 0.010389837008826985
IAS,NG,{'edge6'},0.012923240661621094, 0.005278682591016685
OCC,NG,{'edge6'},0.010608275731404623, 0.0010552191005063917
IASR,NGA,{'edge6'},14.259976148605347, 0.6472965641875934
IAS,NGA,{'edge6'},8.357048432032267, 0.2918737042798666
OCC,NGA,{'edge6'},247.32003482182822, 55.95786977984382
IASR,NH,{'edge40'},0.08203840255737305, 0.0035201195074151164
IAS,NH,{'edge40'},0.038634936014811196, 0.002969990128112029
OCC,NH,{'edge40'},0.05204629898071289, 0.002493352230299175
IASR,NHA,{'edge7'},0.0485070546468099, 0.0012452558762661313
IAS,NHA,{'edge7'},0.032667954762776695, 0.005176651224787964
OCC,NHA,{'edge7'},0.04507319132486979, 0.004145131546267297
IASR,NI,{'edge7'},0.057369232177734375, 0.0020871967777085438
IAS,NI,{'edge7'},0.027097463607788086, 0.002128902521876155
OCC,NI,{'edge7'},0.026027441024780273, 0.0028166452276314285
IASR,NIA,{'edge6'},0.04984529813130697, 0.005444098704198296
IAS,NIA,{'edge6'},0.031189362208048504, 0.0021353488545392423
OCC,NIA,{'edge6'},0.08859753608703613, 0.07969721350794443
IASR,NJ,{'edge0'},0.02804263432820638, 0.002489343094614507
IAS,NJ,{'edge0'},0.025231043497721355, 0.012155447627306533
OCC,NJ,{'edge0'},0.03882169723510742, 0.02389702941738316
IASR,NJA,{'edge41'},0.043760061264038086, 0.07272040179450213
IAS,NJA,{'edge41'},0.013567050298055014, 0.006197946919606554
OCC,NJA,{'edge41'},0.016328175862630207, 0.005753791456160198
IASR,NK,{'edge6'},0.23618459701538086, 0.029936392282726022
IAS,NK,{'edge6'},0.10782361030578613, 0.009888373218269067
OCC,NK,{'edge6'},0.22442626953125, 0.007266763824623898
IASR,NKA,{'edge41'},0.02972094217936198, 0.008058153128219463
IAS,NKA,{'edge41'},0.02133329709370931, 0.0014725238084253257
OCC,NKA,{'edge41'},0.029694636662801106, 0.0036024712906188873
IASR,NL,{'edge6'},0.01633294423421224, 0.0014347338256895737
IAS,NL,{'edge6'},0.010335683822631836, 0.0014036386989318389
OCC,NL,{'edge6'},0.010730266571044922, 0.0011622897824523787
IASR,NLA,{'edge6'},0.017342249552408855, 0.003815069008553885
IAS,NLA,{'edge6'},0.011662483215332031, 0.005123225208838341
OCC,NLA,{'edge6'},0.01066287358601888, 0.0014428263425876385
IASR,NM,{'edge10'},0.10235174496968587, 0.0008560139850504035
IAS,NM,{'edge10'},0.05379319190979004, 0.008862822384248029
OCC,NM,{'edge10'},0.06524793306986491, 0.0038014331623317686
IASR,NMA,{'edge10'},0.18903573354085287, 0.04817846911355948
IAS,NMA,{'edge10'},0.09941768646240234, 0.017749361524557264
OCC,NMA,{'edge10'},0.23065312703450522, 0.06018546399375417
